Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]_s
2198.009,4.062000384,3.5019167272727274
2199.009,4.062053116363637,3.5215742727272725
2200.009,4.06200432509091,3.522451818181818
2201.009,4.061401055181818,3.529051090909091
2202.009,4.060662981454545,3.5421794545454546
2203.009,4.059526216363636,3.5336494545454546
2204.009,4.059156004909091,3.5393360909090905
2205.009,4.058685480909091,3.5442855454545454
2206.009,4.058465559363636,3.552043272727273
2207.009,4.0581748974545455,3.5479713636363637
2208.009,4.058253222181818,3.5615560909090913
2209.009,4.059050999727273,3.563451636363636
2210.009,4.059655003363637,3.55264
2211.009,4.060077897363636,3.5700159090909094
2212.009,4.060158226636363,3.570472272727273
2213.009,4.060587158909091,3.560854181818182
2214.009,4.061137409272727,3.5748601818181815
2215.009,4.061139272999999,3.5749303636363634
2216.009,4.0609669878181816,3.576404727272727
2217.009,4.0600792629999995,3.573666727272727
2218.009,4.059872403818182,3.582653
2219.009,4.059308658636364,3.5756675454545457
2220.009,4.059069134909091,3.578861818181818
2221.009,4.058490038363636,3.5928678181818183
2222.009,4.058560016454546,3.580265909090909
2223.009,4.0592765788181815,3.5833549090909087
2224.009,4.059782552545454,3.597080090909091
2225.009,4.06018735290909,3.5863386363636365
2226.009,4.060213511181818,3.596694
2227.009,4.0604528282727275,3.5957461818181815
2228.009,4.060709197727273,3.599818090909091
2229.009,4.060752989272728,3.594622909090909
2230.009,4.060556879818182,3.6056451818181814
2231.009,4.059766719181818,3.6081726363636366
2232.009,4.059511103727273,3.597922636363636
2233.009,4.059028824545455,3.6146666363636366
2234.009,4.058754475181818,3.6138241818181815
2235.009,4.058111092727273,3.602942272727273
2236.009,4.058080053727273,3.6176854545454544
2237.009,4.058749483181819,3.6071897272727274
2238.009,4.0596400388181815,3.610243636363636
2239.009,4.060575505181818,3.6135432727272727
2240.009,4.061129046727273,3.6159653636363633
2241.009,4.061892948727273,3.6105595454545454
2242.009,4.062395601818182,3.6107349999999996
2243.009,4.063032421,3.622599727272728
2244.009,4.063035268727273,3.609646818181818
2245.009,4.062418605545455,3.626601454545454
2246.009,4.062133050181818,3.6247409999999998
2247.009,4.061430085909091,3.6142101818181818
2248.009,4.06086548,3.628216181818182
2249.009,4.059622212181818,3.623477363636364
2250.009,4.058867018181818,3.6222136363636364
2251.009,4.05863702990909,3.6241091818181816
2252.009,4.058670528090909,3.6277599090909094
2253.009,4.059098164,3.6308490000000004
2254.009,4.059135097363637,3.620493636363636
2255.009,4.059634255181819,3.6320775454545453
2256.009,4.060437560454545,3.617931181818182
2257.009,4.0614639554545455,3.621687181818182
2258.009,4.0619111165454544,3.635307
2259.009,4.061928744,3.6216169090909087
2260.009,4.062066791090909,3.6257589999999995
2261.009,4.061884535727272,3.6321126363636367
2262.009,4.061578350090909,3.6317264545454537
2263.009,4.060665426818182,3.632744363636363
2264.009,4.060019248181818,3.635657909090909
2265.009,4.059694563727273,3.639133090909091
2266.009,4.059876596545455,3.6290586363636366
2267.009,4.060039982181818,3.6415551818181813
2268.009,4.0599322336363635,3.6389576363636364
2269.009,4.060237599727273,3.6254781818181816
2270.009,4.060429218090909,3.6410989090909096
2271.009,4.061293691363637,3.6370620909090907
2272.009,4.061487265727273,3.6288831818181815
2273.009,4.061864936272728,3.634991090909091
2274.009,4.062070861545455,3.629866090909091
2275.009,4.062285012272727,3.6283215454545457
2276.009,4.062222875636364,3.627619545454545
2277.009,4.061469635454546,3.637588727272727
2278.009,4.060799681545455,3.6253028181818183
2279.009,4.060275038636363,3.6274089090909087
2280.009,4.0603867446363635,3.624706
2281.009,4.060608909181818,3.6104542727272726
2282.009,4.060780353636364,3.625092090909091
2283.009,4.061224151545455,3.6206690909090913
2284.009,4.061692773454546,3.6145611818181815
2285.009,4.062888990818181,3.619967
2286.009,4.063300073909091,3.6229858181818178
2287.009,4.0636747675454545,3.6205637272727276
2288.009,4.063758746909091,3.610138181818182
2289.009,4.0638135612727275,3.6219326363636366
2290.009,4.063644294727273,3.619124454545455
2291.009,4.062871642181818,3.620949818181818
2292.009,4.062027384272727,3.6337974545454546
2293.009,4.061034152727273,3.6193000909090913
2294.009,4.0608259561818185,3.6233719999999994
2295.009,4.060555038545455,3.625443090909091
2296.009,4.060348944727273,3.6240740909090907
2297.009,4.060224593727273,3.619475636363637
2298.009,4.060406539,3.6280758181818182
2299.009,4.061136801454546,3.6261451818181816
2300.009,4.0617519312727275,3.613964545454545
2301.009,4.062282815545455,3.6292342727272726
2302.009,4.062564192909091,3.626777090909091
2303.009,4.062941127636364,3.6141751818181818
2304.009,4.063125772727273,3.6240390000000002
2305.009,4.062835992272727,3.6228104545454545
2306.009,4.062299668818182,3.6188789090909097
2307.009,4.061513533636364,3.6152282727272724
2308.009,4.061447392363636,3.620599
2309.009,4.061481980090909,3.610910636363636
2310.009,4.061796478636364,3.610243636363637
2311.009,4.061796819727273,3.623407181818182
2312.009,4.062407312636363,3.605820636363636
2313.009,4.064131138454545,3.607646
2314.009,4.0676959651818185,3.616421636363637
2315.009,4.0743449416363635,3.606101454545454
2316.009,4.099261200727273,3.607224727272728
2317.009,4.220222952090909,3.6070492727272723
2318.009,4.373454691,3.6052940909090907
2319.009,4.541833924727272,3.604381454545454
2320.009,4.71974818609091,3.6110860909090907
2321.009,4.900636226363637,3.6210552727272725
2322.009,5.083088140181818,3.617404545454545
2323.009,5.265752658818181,3.629901181818182
2324.009,5.447707706454546,3.639238454545455
2325.009,5.627907162181819,3.642573272727273
2326.009,5.805426726363636,3.658194
2327.009,5.9643437974545455,3.6743412727272724
2328.009,6.027863644636364,3.6909448181818187
2329.009,6.058539914818183,3.709795
2330.009,6.074141268454546,3.7191673636363634
2331.009,6.079316172272727,3.7268548181818186
2332.009,6.081451513636363,3.7312075454545455
2333.009,6.082094512,3.733138181818182
2334.009,6.082371394727272,3.7353496363636367
2335.009,6.0825388412727275,3.739913
2336.009,6.082824541454545,3.7476706363636363
2337.009,6.0831029233636364,3.7557442727272727
2338.009,6.083716730454546,3.7584822727272726
2339.009,6.084107908454545,3.7600268181818177
2340.009,6.084830421545456,3.761009727272727
2341.009,6.085177207,3.7614660909090913
2342.009,6.085754138454546,3.758622727272727
2343.009,6.0861797872727275,3.7584823636363636
2344.009,6.086523280363637,3.7600619999999996
2345.009,6.086789277545455,3.76452
2346.009,6.087045032909091,3.767995181818182
2347.009,6.087146240545454,3.7656784545454545
2348.009,6.087071511363636,3.7598162727272726
2349.009,6.086886125545454,3.753813727272728
2350.009,6.086427190909092,3.7476356363636367
2351.009,6.0859179317272725,3.7423
2352.009,6.085304778272728,3.7386141818181815
2353.009,6.084832768090909,3.7406852727272732
2354.009,6.084321799727274,3.741633
2355.009,6.084234718181818,3.7439849090909094
2356.009,6.084227179454545,3.7443009090909087
2357.009,6.084526884,3.745634818181818
2358.009,6.085017094545455,3.7455294545454545
2359.009,6.085380754181818,3.7472846363636365
2360.009,6.085843023272727,3.7474600909090907
2361.009,6.085960665272728,3.748407818181818
2362.009,6.085940550181818,3.7494609090909092
2363.009,6.085639329454545,3.751567090909091
2364.009,6.085412458272727,3.753357363636364
2365.009,6.085209214818182,3.755990090909091
2366.009,6.085103695,3.757253818181818
2367.009,6.085256443090909,3.7602726363636365
2368.009,6.085043070909091,3.7612204545454544
2369.009,6.085033656454545,3.7666263636363637
2370.009,6.084598982454546,3.7668369090909093
2371.009,6.084550725545455,3.769504727272728
2372.009,6.084761447454546,3.7711194545454547
2373.009,6.085514891363636,3.772032090909091
2374.009,6.086441172090909,3.773646818181818
2375.009,6.0874549343636355,3.775226454545454
2376.009,6.088011810727273,3.776876272727273
2377.009,6.088342075272727,3.7772623636363636
2378.009,6.088089309090909,3.774419
2379.009,6.088047109545454,3.7709789090909096
2380.009,6.087634020090909,3.7635370909090913
2381.009,6.087694598090909,3.767082454545454
2382.009,6.0873514217272735,3.7702417272727273
2383.009,6.087357679454545,3.774383909090909
2384.009,6.0872497529090905,3.7830542727272727
2385.009,6.0875154969090906,3.7919001818181823
2386.009,6.087562858999999,3.8010970909090904
2387.009,6.0876760520909095,3.806889090909091
2388.009,6.087573135636364,3.807450727272727
2389.009,6.087516390454545,3.8097675454545454
2390.009,6.087439712636364,3.810890818181818
2391.009,6.087664222454546,3.8117683636363635
2392.009,6.087560104454545,3.805871181818182
2393.009,6.087937852909092,3.799342090909091
2394.009,6.087731305,3.795796727272727
2395.009,6.087451625454546,3.788846454545455
2396.009,6.087148835272727,3.786038181818182
2397.009,6.086716789818182,3.7834054545454547
2398.009,6.086949528090909,3.783932
2399.009,6.087171528818183,3.793269363636363
2400.009,6.087913563181818,3.8018695454545455
2401.009,6.088555423272728,3.8116982727272726
2402.009,6.0892051217272725,3.819596363636364
2403.009,6.0897183539999995,3.826336090909091
2404.009,6.090119211999999,3.8331109090909092
2405.009,6.090112196363637,3.8335671818181822
2406.009,6.090583560363637,3.829986636363636
2407.009,6.090231937636363,3.8223342727272724
2408.009,6.090777990454546,3.813769181818182
2409.009,6.090494721,3.8046424545454545
2410.009,6.091022004181818,3.7925670909090914
2411.009,6.090877295636363,3.7794386363636363
2412.009,6.09140506909091,3.7655029090909093
2413.009,6.092464680181819,3.7539190909090907
2414.009,6.096242287818182,3.7451082727272724
2415.009,6.104320300909091,3.736332545454545
2416.009,6.186648242727273,3.742019181818182
2417.009,6.309844231909091,3.749741818181818
2418.009,6.460981921090909,3.7503736363636366
2419.009,6.6221593224545465,3.7636775454545455
2420.009,6.790305602909092,3.7747699999999997
2421.009,6.9608661049090905,3.781650181818182
2422.009,7.132922515090908,3.790566272727273
2423.009,7.304991373454545,3.8013428181818183
